"identifiantUnique","nombreAbonnes"
"UCSvfcIsvn6be03soK4pw2XQ",86800
"UCxWaUjAzfRXCCp9D5IHa27A",3420000
"UCYnvxJ-PKiGXo_tYXpWAC-w",1250000
"UCegFrlVxf8kK3g_XlTNcUmA",194000
"UCnZxb7z6DsfYeor--RiHVEQ",751000
"UCcbT5JAL7q3_Vzx6QqiKObA",672000
"UCv-GNHtqM97EaU_i7gN_Ikw",3430000
"UClSKl_VK1koqYdfGsNZ0Q1A",333000
"UChLNLQ6r-aGrIFWo_1A9tKQ",486000
"UC0MH-jgBXiRDyZEpUpzzj7A",256000
"UCwa24XK_50sxQRsehDkh07A",176000
"UChmpTxQ0Gp8KEJKsqzeg9Lg",2680000
"UCAJnyTWJPpKXuwgWQDdNWrQ",16300000
"UCEqcYA_-sfiu4oaPJvlybmw",478000
"UCgV3ODiWCzMvovfLXCU7kNQ",2970000
"UC6Xw0NMTV6nsTYED1Qqth1g",313000
"UCpCJ0y-_y03qPlG4zrYAAvQ",2150000
"UCBc1Bp1hXGtsK1RF-5vP6YQ",2520
"UC0FCCZhGfa-BnohSaQjwXGA",134000
"UCS4EAQvLuNfFJbtHW7QsQLQ",108000
"UCzQK2lNvIxptDZkJrK3ZXsw",87800
"UCnQWRzqPuCpOw0aJ4HwQjIQ",736000
"UCpmGbhQHg0nf3Ec2OreFHoQ",819000
"UCaIeqK1StqjahDGEkXEUt6w",105000
"UCP45EebTGl1ISj2DX33A2Rg",2130000
"UCyoVN8-y53J0Jo1uXxhe_tQ",197000
"UCDbIKOwYMdXJhaRamL1WWsw",37300
"UCpiCK8c6PBktcxq7Az_t4RQ",4000000
"UCr4IbmexZVr0QQOGXnk5zjQ",50500
"UCYCxYp7o8PZuer5vTGzuEUg",937000
"UCKVLIoC2Kcwb6Vh-g1zG_Ow",125000
"UCinvshpacW6y7_WohZ5oGyg",2320
"UCI9K6LIF3T2TabpjEKzVwMw",324000
"CCroteau",248000001
"UCLP5PIz9i40hTomQyFNm3Rw",32900
"UCi7aogUR0jE2GcP3JBk-N2Q",620000
"UCooVYzDxdwTtGYAkcPmOgOw",15400000
"UCW5ncBWqvyyUYo1evh1iFCA",232000
"UCGaDjgRl_bxBjVLBpO9tfYg",189000
"UCPgLNge0xqQHWM5B5EFH9Cg",5490000
"UCa0E94BOE2rZ4UcvPXwpq9w",3030000
"UCMrvLMUITAImCHMOhX88PYQ",5020000
"UCpLLdqV9T6dfDBnlIvZiEUw",1470000
"UCQ-PJaqdShIaYidR5RHzJYA",29100
"UCkTCNuQ2mGfW6-SpHpaze_g",454000
"UC-9_X0b5HLuW5CdEmWjGQxw",38100
"UCfzXKxo0egNwE76Eb8pldTA",1480000
"UC-OeQ6-VNmjdNrjfotqMuGA",101000
"UCYtRdx1Pg16_OoPUrSz6dnQ",133000
"UCGpTVLn8eqAMXoxNh82kK5A",524000
"UC9x0AN7BWHpCDHSm9NiJFJQ",3880000
"UCzFJZ9V2HtiAuAWoMKZ5L9g",44700
"UCIcT8VqWrGn2x2kW5vV6ZqQ",269000
"UC0HRkOUeR4l1qwpRf9gLmdA",739000
"UCuAd4nOvB1PSFiTkZYvYkdQ",936000
"UCFJro3cA9fXlr5jJiiSUgeg",72900
"UC6TS5OnPpgkUeHJOYoFbk0A",43000
"UCGXY3XgYhu2CdTRfm647fSQ",54700
"UC4i-tqL15w9lNgtTxbYmLyQ",638000
"UCH28kKD-AiU2mIKljZ8YDuA",74800
"UCp5ZhYIqdtg1Mzh35io2j9g",1140000
"UC5RLcUMn6TqvRJnhBTtzWUg",474000
"UCcbOBgH7ZXrsvEKrxw2Fm0g",7340
"UCjWy2g76QZf7QLEwx4cB46g",1760000
"UCAk3t7WHs2zjsZpopox8Taw",5160000
"UCzfScS0MkYf1EHTPFCYt79Q",3280000
"UC2SP8yo6IM1HoW6YojNj8EA",239000
"UCiOAIrsZmYgOd0GA2QKI7wQ",560000
"UCZ7AeeVbyslLM_8-nVy2B8Q",1000000
"UCtiXTfv2o6slD1_j7c2vfUQ",24900
"UCyqmYTJFB7NrT9Zfv27LR6w",628000
"UCUPPMkXFBPr-TAAE-CV9Jlg",142000
"UC7Dh_sbcNd4BCXQkAqPM1AQ",1140000
"UC0H4GL-1-JpOcaZGq_HjH1w",269000
"UCRPz21IMiNaH0zprttUAwlQ",1570000
"UC7A0P8INcRIbhgFQ1v46Uyg",2230000
"UChc0bHPCAlktcTCHkSm9atw",1770000
"UCAvjYgmwadC682OoC4Cc6TQ",575000
"UCzQHmV0xBte_ll7oNrFpQeA",1140000
"UCJffBkLaEjsL_f21kT_5CKg",642000
"UCfnOLUWgowmHk15Nzvf-Nlw",93800
"UC5lIm1PTrIruFBu9WYWKI2g",629000
"UC1irrWf2MvgyOlRQO9RhWbQ",1280000
"UCIOrUVVyfoWnmcwG6IwCULQ",4400000
"UC5a46VfPhEpWsZbCXt-GYMw",3560000
"UCFZ2T-fMsDjDHlcArg68ZOQ",2320000
"UCPYTJdZ4cwv8Vk8XwGANiLg",644000
"UCJJiCsW19n6fdoxcUMvcitQ",552000
"UC8C7sbw7tHN2gD6fE9Cj9rw",655000
"UC5vK_xyMGgFmtOvS_DVcLMQ",1170000
"UC0v-wOG0xUU7AE8IHiHU-tQ",19100
"UCJIm1D-dm48jTpnSrUAm12Q",227000
"UCJdKr0Bgd_5saZYqLCa9mng",2230000
"UCGDKPZlByP4CeJNojDEncZw",115000
"UCeE3lj6pLX_gCd0Yvns517Q",5960000
"UCK0igYivkzd0isz7oDPqVlw",334000
"UC2knMsm2XnAhjwSxPLkhIrA",1910000
"UCKwGZZMrhNYKzucCtTPY2Nw",1370000
"UCr3bQG1RviT1DU3rLwER6aw",35400
"UCvICJHzZEwb_9ckAMohAqzw",3880000
"UCUi2SFPyyDNcsH2ZGpHyQIQ",806000
"UCewjCoiB__Fikintrj0uLfg",889000
"UCqJODva8CJ_JTbi5ssC2L-g",2190000
"UCw1DsweY9b2AKGjV4kGJP1A",1230000
"UCe-q4DJ5_Rs6vYRyo83ZEBg",11300
"UC-cNqQJQTqgua06yNFyUCHQ",1170000
"UCvyRrrW2gRfNaZK51BIcgQA",3070000
"UCyqPuqFXuAP5GMwRNFg5hpA",239000
"UCzW8ONvsO6yM8Ixkoc5EA-g",220000
"UCh7EqOZt7EvO2osuKbIlpGg",15000000
"UCiGWpX9oCmMu3hRUV_ZBvpg",543000
"UC1uug_uZrVmylfPVBLBvitQ",1880000
"UCwLnjNtJw8Tsa2tAJW7-nnQ",394000
"UCG461ELAT_eu50sXexb6KUQ",57400
"UCrwSMlDM6FGLwHOtZ5JZpVA",82100
"UCLSZJjsIItAr5lR3U1iLaMA",1870000
"UCxS8yVpNqQYXVW7l_5U8i2Q",1070000
"UCsEGDeSlI2Vf9YX5tVRrEyA",1250000
"UCELlRFFatwB1Ar7wGyggB0g",2170000
"UCCJBSLNtozkO-NqjpPZujiQ",48800
"UCTiCh8q3SIZXPzw7GABDs2Q",17900
"UCTHzGyYKcRkd6ls06I5UNow",1230000
"UC1lIHn3KlcJimyxsVugP4uw",365000
"UCZbxOF4JvldBz1jYDURg_gQ",11900000
"UCQEHAaCICS_1TZ9mfCX-l2g",1020000
"UCvgfXK4nTYKudb0rFR6noLA",17900000
"UCQgP1jE_LnRs5qJ0tUxgc3w",247000
"UCOcdFp7kJPICausler3EW9g",710000
"UCm6CVVDELmmqYTt3mhhaiLg",127000
"UCFhMOIr1FZNaLwHXNIkBMSg",1370000
"UC5cDlEOWCcyOBuR2dnDlMJg",29500
"UC3zZX4ttC52HlqVis7eQ-Hg",6770000
"UCRC6cNamj9tYAO6h_RXd5xA",2830000
"UCvUkrd9WgVPp2NM7r2VPhyA",62900
"UCNMJiOohMtdGClWdc4LScBg",1560000
"UCdrBnBNLsN4_cH32HWbr9qg",19900000
"UCsA57c8OT0JfnX_yL3Ev1ZQ",1470000
"UCVGVbOl6F5rGF4wSYS6Y5yQ",1220000
"UCt80koRTG61DmNCp4oybLSg",1430000
"UCE_rsy9ZtdZKdkPcum_RvXA",594000
"UCiDVbQdyldbMvV6DGWSb9jQ",1210000
"UCHivLClmGfy45FeK5N8E1Xg",118000
"UCy-jd7_90SnIzqwu5uHzspg",1180000
"UCQhqmV26773qZhzqJz4VFcw",430000
"UCpKWfroBPkXYzBsyNdAuK8w",339000
"UCZUg10kbEWZgNlmvw0pNHlw",233000
"UCLEvpTMBa0WuZuWAF2M9m0w",1350000
"UCK0UUsCjtMRNtS3BPh1Yc4w",934000
"UCBRaG2pKP88MBVw_pFnVGgA",653000
"UChK8eDXz4le2_waQX5_5iuw",258000
"UCA1y-4TJdVEcSMWN9OZfGSA",522000
"UCVzLLZkDuFGAE2BGdBuBNBg",5750000
"UCushMYkWfla2UE62f7QG_VA",72900
"UCGetiqFX7l-8unkK1LyrG3A",731000
"UCPmF5wTDXf8Pj0Cts6ylLQQ",141000
"UCHdZOn6H4Q87BrkeKRuit8Q",47700
"UCVXCo0W9pk2dDkEBNLhTt7A",7170000
"UCjpzEgbbDUg4YC6vpSrzsyg",432000
"UCUwXq_ndamd4ptOKoHMtufg",1460000
"UCK4Gv-nQkIl-n17sfSmshGA",87
"UC-J-KZfRV8c13fOCkhXdLiQ",23300000
"UCQKKq8ZRiVZ2zWHo4uYLCAg",492000
"UCzXwjTI6c6mVn6oui_p6oiw",6880000
"UCYZEJOUt5edEhxmM0gEZqQg",167000
"UCneyi-aYq4VIBYIAQgWmk_w",7660000
"UC39v5wymxN8HPQvJeeK_09g",5360000
"UC4KWYlW-B2oqxc36TH_RcXw",2490000
"UC0OjtqHqaKjetE-4oziYWug",673000
"UCQMRquAcEadwuL-qUooOwZA",81000
"UCYUq_wB2ieVws9K4kmjWcaQ",3060000
"UCDBw9CkXARRKNL8TBLgqtng",341000
"UCcbjV9pxJa5y7pTINthXyrw",329000
"UCxRwET-4v0x7ry4IU9Cge_Q",1650000
"UCPzbHv9CroLVn_92VZutfUg",1900000
"UCk2sqTNp1R7DT14Y4zhDxuw",1570000
"UC3hXXkcrrvAO1N0w-VfA7aA",63800
"UCmdsVknXGS2145yy8eQvplw",749
"UCj7ADiT-RzESYpAd90OeEKA",1780000
"UCdpbaWuHQPIhGYeyeuEeezA",266000
"UCbLcjRG0gcEzFeJynGC2tVw",2380000
"UCGRZCH6GtfERsdX541uqmoQ",135000
"UColNRmGBE3dNzJ89zZZOh2Q",3090000
"UC-RX7Rb0D8xmWGWIwL8kvmQ",585000
"UCXv4jJtbY_3w9Ppd_WYn1yA",1510000
"UCH8DmEh6JR7r8Ie9pYbS4FA",223000
"UCNIwyVMzpPsO8Ong4IBeaQw",7170000
"UC949o8thQEP15p9_VK69Vbw",3500000
"UCyeVfsThIHM_mEZq7YXIQSQ",18400000
"UCH9H_b9oJtSHBovh94yB5HA",3990000
"UCKgAB8lqTbqbwXC-e6_9lhQ",216000
"UCqSemashVFvvLwwFUbne9Qw",475000
"UCp6n8d8Y8r3MwKNw_MMaouQ",96400
"UCBAGtBjmMhfVUrv1Lc3Mdqw",1190000
"UCOzMAa6IhV6uwYQATYG_2kg",735000
"UCjI_T7AUeGteW8MAET8QGaQ",18900
"UCzpCc5n9hqiVC7HhPwcIKEg",4240000
"UCV5mGxp-rtsGDAedDYnp7hA",4380000
"UC5CYHexPHhBavBtAnVWLQag",359000
"UC02KZ6N4uoENK2kr6wa3WEg",14500
"UCERpfFL1aRqsrJhmKkGAEPA",2820000
"UCV3gBRVItTIDa1tfL-2kf1g",70200
"UCZ1y2ZnGyEt5BT1SsgwZ8eA",2310000
"UCGqh9W2KYTWbqVY1gxRAncA",1030000
"UC4mYKePIas5YgGfYZ2J2OxQ",2200000
"UCt4KMU3_AjkNPOlwdxgqFSA",81700
"UCF-I0nHOGxxAaWf2cS74Nrw",270000
"UCxVEsOhpjLTRKNUSA8e0mfA",245000
"UCXLnGIevWGWK2dPDcvM5-CA",1450000
"UCMhx-uS3O-G_6_lTrYmDKLw",5600000
"UCOsDRTz8jTw8PYjqXtm3EVw",189000
"UCjhebDbxJHNM0w2O1qkJA-g",67300
"UCEKt2bUDBoRUw3wpPpDOUaA",1040000
"UCwfBtug_t3HHRg3-40xWilA",1660000
"UC1wOsnRNsRSNMqLlw158Ssw",305000
"UCowAQOLSsXRHBHsUdvzIbJw",2710000
"UCEdb6xqsgCq9jNU0pVgOBdQ",295000
"UC7MgijK9WL_EqCo1juUERwg",1520000
"UC-uhvujip5deVcEtLxnW8qg",647000
"UCvcRA2Hva1lULVf4GCouH8w",659000
"UCilwZiBBfI9X6yiZRzWty8Q",25400000
"UCqxM9T6ksiOVKIkb88S2r7Q",371000
"UCAxrWZL0yDWqWssCcq3xKhQ",718000
"UC3mB75p33VLYk3nv2SOVrmw",1540000
"UCicJtMc2LdXPT6m7RI-cNHA",446000
"UCrmWkC3GFSG3Sx1KwoymtsQ",2720000
"UCLBFH5HLgW92WDoJmqQTPuQ",9580
"UCKVlixycWmapnGQ_wht4cHQ",562000
"UC-A2WBfHTnWkhNvehNo-MaA",3460000
"UCZy6DH9FkMmXwqxrWj8cJWg",3490000
"UCAua8snb_ZHngxkPyR_SOMA",1760000
"UCwUASuUSZQZeQcVBE6lasJg",89800
"UCbRCrYDWJ8T3ltInoP6zEYA",71000
"UCHEINdw7qSnDG--6uGqHY6w",131000
"UCLkodChK3C0vxWPiphSzyhA",576000
"UClRwC5Vc8HrB6vGx6Ti-lhA",351000
"UCRSLeYO3BOhRAYz0vLfVSWw",5410000
"UCtKUW8LJK2Ev8hUy9ZG_PPA",570000
"UCqwZuhWQGzSxJfDi-XlASug",301000
"UCDW9OYNN9_yN-fkKVlYlfNQ",293000
"UCSJPFQdZwrOutnmSFYtbstA",1990000
"UCsk-JaHO2k4E0gIka_cjSGw",14
"UCbghuVpidoG4t6PJpyPpZWQ",126000
"UCK2ACorzpH-igxuHZ2ObCEA",1850000
"UCrwbBzP11NhxRUCRKx_BgoQ",878000
"UCFGQGLGZU1TgX-PhawwxjJg",1010000
"UCr2RPX6bUMaO68UKWYLvt8g",2450000
"UCYzOASzUvwpWQbsu4cUf-Ug",1670000
"UCpXRa5cIZcSNR2Yod5U74Og",38600
"UCgh9zWRC1xoItWngP_x-zxA",554000
"UCPdKVL2QgDfBXcIW3jC3B2Q",66600
"UCF06mNRE8z1N__xNnsnoKzw",440000
"UC7-hR5EfgpM6oHfiGDkxfMA",976000
"UCDkEYb-TXJVWLvOokshtlsw",337000
"UCwX3zPzHYYxU3qqbH3KVdVw",2190000
"UCxsk7hqE_CwZWGEJEkGanbA",9430000
"UCTRPEM-98zg2h5LkNZutu3A",246000
"UCNzwsYxGc_AQSe5apbkIF6Q",437000
"UCVW1oKqi2BAwfXSNqfyyifQ",118000
"UCq_ivMpVPbU7Bzdj7wDOpkQ",196000
"UC4PooiX37Pld1T8J5SYT-SQ",18600000
"UCTMIVn7v9e2r0tOr2cI2v5w",2050000
"UCDD2fFmGXNUxVhksoiR1B_Q",21600
"UC1KXRRPLJg5Abs44UlGYv2A",1480000
"UCussEEuNmPpDoIWu6FHJKNA",15700
"UCW8L4U3VJXCazUA7NobrW4w",15900
"UCOL2nDdqUJqUCA3SwKAf9Eg",3410000
"UCptS0fmTEUlGcDSFiTbRsQg",781000
"UCcXUaoOFnlb-L33BBp00Qxw",23800
"UCxX0WTIWuv5G5IokGxNwwZA",1220000
"UClE0PpD7u3Pvqps_brgkJ9A",8290000
"UCiBD-BpwTooWML8IJZ609sg",301000
"UCQ62eviBm92rz20hE1IIIXQ",192000
"UCiBm-VyAD9rud1xBgyl-fUQ",208000
"UC2AVZHGr2qoV_1E1XExtbLw",532000
"UCkhy7g4GvHuzhbzTVjc8izQ",537000
"UC7gdYr2K4ubgydDnmYWl_hw",246000
"UCb7qR-onnkuVTnb3GPkM3gQ",464000
"UCrkzfc2yf-7q6pd7EtzgNaQ",13300000
"UCuQ9PbS08dQJNWfwjQE-Fnw",4210000
"UCuPOP512q_XHESEwfaGdClw",133000
"UCkr6cLAnZiz5NH0NzjNK8rg",235000
"UCn5cVaFEEHCIBGUbmrxYdeg",806000
"UCrRYJogf6NyLdpO8k9rWFqg",11600
"UC6zuHOLcKY74-K3kSvrP4zw",160000
"UCYyQhmzTb_8G944YKkN8w7A",21000
"UC7am34-1rGU_ky1vWYnoOJQ",699000
"UCqwHsK4DjnLFSN87HKln3YA",452000
"UCCp4EXQ894li-OZJ9SOqBEg",26700
"UCzvCf_q10UZkUJE0lOav0ag",482000
"UCFsRGPLEsvvC4rIYyO4TUWg",1700000
"UCyRJT1Crn3uwKJ4VHHr0CBg",3580000
"UCgBwzRfT-AhKvDpaM4R-XIg",378000
"UCiM8OI8ySYAoealLy-YRCbg",2120000
"UCx8vbgWs666cAS7wsKos5sA",3980000
"UCRW-ZYG1PCuAwvR92-aUdkA",280000
"UCPNDZBSSUJ0d94jQjb1u6rQ",1540000
"UCvEEeBssb4XxIfWWIB8IjMw",1040000
"UC6k-gn9VICNXUusw5_mS0wQ",1740000
"UCRyZKhZVIC4M5mv9ihn2ndA",208000
"UCP0k37dIxhRAZBKEpcEMNvA",61100
"UChwh1KpZf0Y5KsmaCCMSt6A",168000
"UCJg2CqCK6BlGcBbEtr1f2DQ",1500000
"UCSWoppsVL0TLxFQ2qP_DLqQ",205000
"UCTBrVbt_oMwlfU3FfW772XQ",1160000
"UCwd7pERggUt7qrBY_keAr_g",130000
"UC-2Y8dQb0S6DtpxNgAKoJKA",15500000
"UCLgEVx4mzk3T3mzgbKG54Eg",3100000
"UCtNIoi7VuApbYOPx-NjcVAA",988000
"UCTXqFpFxklwqqExBTm0n6HA",112000
"UCElGBUWDCa05jRzc2PfmGqQ",4540000
"UC67Ht6TILzPQYQDRe5PfwPg",668000
"UCMA_eOj8DY3BcrpZF_vKamg",3260000
"UCOFiUtKui6-x4T-J7_DgCag",322000
"UCjXIw1GlwaY1IzpW_jN9iCQ",1030000
"UCCMeF4dWSlRYA__oAxG3EXw",1940000
"UCFclMRqiKkxD61q9NOAIJgQ",279000
"UCXkbaLJq7IxOfR2ITAinsOQ",955000
"UCuNIKo9EMJZ_FdZfGnM9G1w",572000
"UCYIgiXwJck_Pb5Nj-wIrsqg",1940000
"UCsLF0qPTpkYKq81HsjgzhwQ",5550000
"UCU-ZXqhx1xjsxO1ftXJELdg",1250000
"UCtfh3NUmwHcih6DY-TcdSYg",101000
"UCpx_k19S2vUutWUUM9qmXEg",9530000
"UCmS75G-98QihSusY7NfCZtw",22100000
"UCejhJAVUwRveCbQhHNKvnhg",169000
"UC6MmQtfynYQWSx8Vwpvb3SA",87800
"UCe5u0EtXMdgIUdwDGGFAftA",659000
"UC83jt4dlz1Gjl58fzQrrKZg",2420000
"UCqcbQf6yw5KzRoDDcZ_wBSw",178000
"UC0PXqiud6dbwOAk8RvslgpQ",3470000
"UChuo94ZFL1WVJjSCE_YaSvA",465000
"UC5z5_2biJAmikcsaFuvAs5A",51900
"UC23jPAIN8bbs7zphtB-JdLQ",526000
"UC7oNFufUT-EpRFNPxiL1VJw",19300
"UCy5YY4ove_brGfXphrhG15Q",429000
"UC55PNIY-P_dHxsdfZzGGkjg",53600
"UC5o1e1-bzjspkUTltebhqUQ",632000
"UCy5pKkNQl45VSp8nOADN5Vw",1100000
"UCYn6CZe5UGIyPe9WJb0pTrg",6060000
"UCNSdjX4ry9fICqeObdZPAZQ",9000000
"UCG77nd4obt7SMuVIat2Izvg",241000
"UCNqLK36Gm214qufpgC5C45w",1600000
"UCzOfLNkiScJp3U_h_QlvHHg",1370000
"UCu2X0reOWT4fYPX3voJ_bmA",2720000
"UCBiAHZy9Gghpt0JyDaz3SYw",446000
"UCsxYHogcRJlu-xXFjggC0JA",162000
"UCCjWypVmwx9L7Q8jAT8v2Zg",484000
"UC4xpI5LGFlIfr-lDfNPkfTg",99600
"UCad_KQumqRY06gpb24HkpPw",2110000
"UClyGlKOhDUooPJFy4v_mqPg",2570000
"UCIALMKvObZNtJ6AmdCLP7Lg",1900000
"UCaiVt4r6YLPzJVgr7pOmD6w",2100000
"UCg40OxZ1GYh3u3jBntB6DLg",2980000
"UCZbDycYPRMKxFiEeBTAcmnw",2370000
"UCAYmlecATSG0wc5IxsFJSbQ",606000
"UCWzLmNWhgeh3h1j-M-Isy0g",6560000
"UC0rmnTK_gEBfbBfjafGwGQg",415000
"UCjK97_fcjEy2MUsR7I1KfmA",20400
"UCNR93hKfKy493U3lw-djSug",376000
"UCrUbqTCagwsaP2Fmr0p1TsA",4940000
"UCxE7mb30jdcjTqdMUg6jXgw",89000
"UCwAY7nGTv_BApJYjdwi3VdA",1110000
"UCmNN4lXhcWpc5NMITCaxdvw",25
"UCWq4rBWfctWP0duZwofs61w",354000
"UCB1-RigeufGnLQk398om1cg",1630000
"UCi04i3TGnt58DBdEzyZiN5A",75600
"UCvMm7KQc6bKq82tMIYtQBzg",547000
"UC9bZ9eWvF0eXVqrxK9ve7Nw",992000
"UChKwZfRAjbfuWXo1NhKqHgQ",426000
"UC7jJbVSoz1Vjf_6psAIXl4g",3370000
"UC-gW4TeZAlKm7UATp24JsWQ",3270000
"UCX89Fi1ukzvWdKP95jRTrtQ",609000
"UCLbtBAADNWGv5mL2InRLnIA",531000
"UC7szm7Z-YOF_HiFSY7KtYGw",3090000
"UCJLm50AC_Z7gGnENw7vUrtA",47100
"UCXyRtDXzptYN56-UxNhYAbQ",499000
"UCQT0webZ9KUz0-GPisc3Ovw",645000
"UC1x4XiKjnt_aonVhDLDxqmw",1700000
"UC5BQ00icA0j-t4bfE-YkYrA",162000
"UCZGYJFUizSax-yElQaFDp5Q",4080000
"UCznjQtxudK8DOXjTRptrJYA",2060000
"UCERkH7q8IAuBphcS-Xjw13g",56700
"UCWxlUwW9BgGISaakjGM37aw",4030000
"UC1HL3TABt6QGd_P857BH_CA",2280000
"UCHxjqzF8Ut8-YubTNdtLl0A",8000000
"UCV6mNrW8CrmWtcxWfQXy11g",1580000
"UCy0229ISL-677SAuK_1In_A",2570000
"UC-crZTQNRzZgzyighTKF0nQ",7010000
"UCuAbwXsIifcdIe2HVOb8irg",145000
"UCddI4mPDmNUKMoai0Q5MyGA",14300
"UCpurSvPGF_R9MlEfn3Jj1iA",1110000
"UCpLB7kBu9O5dbBKhaIOmqcQ",1110000
"UCWIj8e2_-uK1m886ADSYO6g",1140000
"UCBYP0RXSsgPP8-YPPSw0Cxw",474000
"UCTdnGqKmEAOhASaJE8CdxIQ",423000
"UC3Z-v8s8z18kERxGc4G2JjQ",495000
"UCbLIqv9Puhyp9_ZjVtfOy7w",1810000
"UCtVblAEiUS_Ub9nSYh3SuQg",731000
"UCEqU-Ts-hxmpnlWgRMgd2MQ",446000
"UCKvwB_wy7-BZgpmffOthcKw",89400
"UCaMFQ9r93llpaN7H7eZE8kQ",396000
"UC9VVEs9sREIZK2M-Nt_lb-A",19800
"UCVBx5H2yukAIPxxhQK68XbA",124000
"UCa16-D97-w1kxo_JZuQDKwg",868000
"UCm6YAQPxBgZ2qJoBlmUlVTg",1390000
"UC6XlP8J66mW134h6SjY6P9g",7730
"UCttfDeGMwUxPjnlsKagcwKw",316000
"UCYN-z1B7Luc54FFmgdExjnw",729000
"UC1ZwXDzDxJAR1uOprJcRKYg",132000
"UCG4yz4wtp2E5S62L06yqC9w",5210000
"UCItXVkLkMv3RbJesDZW0uYA",5580000
"UCVPcL4_jM8PYUUAFu6FKVQQ",70500
"UC1QelOTk-gnoCBHaBaiFxGw",134000
"UCLoDsNSeIzNtZod-zlYGhhA",49200
"UCX4Mc5c5eqKtGvfNl--vrSQ",611000
"UCYI6_UU0Sr2wI9P6cr7Unow",3890000
"UCMmVPVb0BwSIOWVeDwlPocQ",1840000
"UCHwpDpLoyJgtFXoAaaSut4Q",7370000
"UC96vKi40Um2TkMvN_uCAyHg",157000
"UC4Unj6XzNqvCUvmoFhafALg",326000
"UCjvGMGJKeIHO26BdcWpItxw",992000
"UCzCVovj7tfqnV2lIkaVk35A",178000
"UCgnLt8K4I3K_7BymXJCbXPQ",261000
"UC3HnDLUdR28HlW7sqssZ8YQ",172000
"UC7GkPVpg45VICZ2mRMCgZyw",1010000
"UCqHZdrDcZhhRO11m67Tgz4A",801000
"UC73H5p3GP8b5N1f3hozIXyQ",661000
"UCW1CGYCjfKhNLGp_Os1g_Pg",3100000
"UCyzvjriEiCVgLieY5Aesw1g",1560000
"UCoj6RxIAQq8kmJme-5dnN0Q",900000
"UCVFqk8JxVGg2_99AmqFdS4g",473000
"UCOlkAWuVfCBSHdGyqxRcXTw",73100
"UC0LFyMIPCzn3BqNway9m8UA",85100
"UCnEn0EUV13IR-_TK7fiIp3g",3610000
"UCCWSG8MXoqvIEBPRnOSxwzw",2770000
"UCgbXT2QuTj4SYxaWCs3vuAw",736000
"UCF1Q_zp3Eh3nuEHvMbdKkqg",3040000
"UC8ZRiu_mBJwuMHcdIpKjTfA",3440000
"UCf1XIplYiqNv9baGsFHwPPQ",1620000
"UCaUzEHgOFAqb2F_cMCI_ZpA",35500
"UCMYdyjyHjKMzltuatKxkudw",339000
"UC_PH4L_uvMdYElAtU7a7HjA",1670000
"UCXBE_QQSZueB8082ml5fslg",5380000
"UCA-gxuzx2Q1GVl2fZgVW39g",62600
"UCOUCz3YWJtqTnB90LN4tRUQ",859000
"UChp08hcL-qAJD4LK51ZZZvw",527000
"UCA9FOMDEFTx385c4CP8uB7A",20000
"UCQns0kx8anSekmau3cIdXfw",82700
"UCGAE9JH819kn6mjNAhCwB_w",502000
"UC4gE0O_SyPb1cuRNzT_NMqQ",278000
"UCjgpFI5dU-D1-kh9H1muoxQ",14600000
"UCtGoikgbxP4F3rgI9PldI9g",1730000
"UCt9nYeSz90lnOnaVFjxFJzw",7600000
"UC9xnUtcZ6725JBsP2VXeZkw",379000
"UCHVKmj85SrERW7LDX_3aEwA",165000
"UCBWYtJGEJz76xYCIhipz2Ag",194000
"UCh9nfCNC8DH61xhDuCjn9BA",359000
"UC--FHdN6cMHEYLjrYkvY8dQ",1590000
"UCJO3DjmzBM4ikkNGPlhWxQQ",205000
"UCXc_7--tCp8e1rhykWFzDnA",30200
"UCj3eT48w7oJU0sGbxkX0FfQ",1470000
"UC_ifDTtFAcsj-wJ5JfM27CQ",288000
"UCvjNdLLy5sinqD92Axk8w-g",2590000
"UCyrbwpILvfUvHBC8yksi5CA",156000
"UCwWXGnvVmi-6Sfx2wf8S8tQ",1680000
"UCkjNuLzfw5Ep7EJuMdeFylw",183000
"UCWI1AJmkMm_sbTX_Ps8gQAw",2850000
"UCu7ODDeIZ4x1rJwM1LCVL8w",816000
"UCRIZRnaadnc_NuZWGI27d0w",220000
"UC1861-xycnpuPjeuza3fzQw",43100
"UCnE88-vstou5gmF4lWI2Z-g",87200
"UCr1nLIQFpNV5DxD22qxGsyQ",3400000
"UCMGDAXfWKAwPjhca0gZFEXw",12500
"UC-YcwKIBD0kvwaICQXXlwCg",276000
"UClD08rCpmmxaQvKjOpOTmzQ",18700
"UCsvn_Po0SmunchJYOWpOxMg",7500000
"UCUnZgQnY_d28XTLSKzMFu2w",693000
"UC8hbHvOenwYrbcUV3GRZCYA",839000
"UCou_foVGi73d9ieCelFUSUQ",167000
"UCXAPZsqlIDdGgeB8lnvb1yw",1300000
"UC_ID-A3YnSQXCwyIcCs9QFw",2070000
"UCzq-GBe1v0fkptsNnVr6DHQ",124000
"UCOnj7dA6j1iTFtudrackMag",339000
"UCJA8OyDxRY-wm0ya2gtHOsw",2340000
"UCs-w7E2HZWwXmjt9RTvBB_A",692000
"UCBzs28doQHKl7ZCgwanTn2A",834000
"UCsy9I56PY3IngCf_VGjunMQ",762000
"UCdubelOloxR3wzwJG9x8YqQ",4470000
